presidente	0.5087902711357548
millones	0.43208332849822473
mil	0.40742465959258994
lópez	0.39388624082474744
fideicomisos	0.390200505498647
obrador	0.3901151449317115
gobierno	0.36020255722502825
méxico	0.3507334132655842
andrés	0.30460839111477167
manuel	0.2955111071523438
país	0.23336356174160902
federal	0.22244377518276734
nacional	0.21939055588190115
amlo	0.19267361668166527
empleos	0.17521813572102957
movimiento	0.1713931235090297
pandemia	0.16871167043673876
mexicanos	0.15436072316419525
vacuna	0.13697831884534886
energía	0.12565565843510268
destacó	0.11990917991084739
acuerdo	0.11823827381503714
corrupción	0.11815222287853648
mañanera	0.11293629005119174
personas	0.11288216577554444
secretario	0.10984064552055302
secretaría	0.10841351698753804
china	0.10752992068031138
dólares	0.1067499810597721
funcionario	0.10493658455530877
recursos	0.103439192045197
proyecto	0.10138857108811597
sector	0.09818052031629516
año	0.09515231684941397
pesos	0.09492556758518364
octubre	0.09356452863431755
cre	0.0935389374918832
gobernadores	0.0931297871064298
gente	0.08843670636494601
unidos	0.08791405237588848
inversión	0.08754880934462973
reunión	0.08668343369233789
investigación	0.08526390317120645
tren	0.0841493740498662
morena	0.08340847619114454
mandatario	0.08267321474484643
denuncias	0.08255501278580878
proceso	0.08245346352154136
dinero	0.0815078814364464
permisos	0.07929708340516954
gasolineras	0.07929668030695587
resultados	0.07356030242079654
miles	0.07257574217044217
titular	0.07037577064424426
caso	0.07005646195894556
forma	0.06999265565595386
garcía	0.06949198860292714
víctimas	0.06926135479477583
plan	0.0679938136438974
marzo	0.06669217630133492
mal	0.06492364164864796
frenaaa	0.0637117248627547
documentos	0.06353582047595248
participar	0.06279561288461068
cienfuegos	0.06209284092889611
esperar	0.06195821194075181
bloque	0.06186902639803868
médicos	0.061472280771328124
cfe	0.06046799110122733
meses	0.060226000484972536
guatemala	0.060152730595819145
senado	0.0596419395033837
privada	0.056498198657619784
funcionarios	0.054735039825619655
apoyo	0.054729939406348335
científicos	0.05403491709780989
electricidad	0.05337467301986744
caravana	0.053249238119111544
mayoría	0.05245788895011566
recomendamos	0.052169861826023615
salud	0.051701907496855215
salvador	0.05116141944777047
crisis	0.05063041727415626
públicos	0.05013521453540873
semana	0.049982088196641634
huracán	0.04964448706290301
consulta	0.04911342395999221
peña	0.04874098664604062
nieto	0.048111135722186026
acceso	0.04804046351989959
ejecutivo	0.04783756684776122
petróleo	0.04723802096151932
desaparición	0.04676795930814426
cambiar	0.04604923464808044
director	0.04512607923278925
construir	0.0441270922802276
méxicoquerétaro	0.04385022043843593
gobernador	0.043645494105069405
lunes	0.04341739014842284
compañía	0.04288830151201812
reguladores	0.04276972653099653
aseveró	0.04246487674411611
semanas	0.04208985332686858
medidas	0.041927032278111766
dosis	0.04179265573597496
coronavirus	0.041245615600147015
días	0.0411171714338655
frente	0.04105829514898169
detalló	0.040912552267523855
participación	0.040895030084895846
delta	0.040300129507195796
perdieron	0.040172115709805466
procesos	0.039993106550661656
proteger	0.03995221651607883
diciembre	0.03985213255876309
caída	0.03922134906200099
contención	0.039212310702679
sociales	0.03917772679816186
inversionistas	0.039137089426380486
honduras	0.038353011976440775
manifestación	0.038324102798486824
empresas	0.038222755047437156
llevamos	0.03818239687358234
propuesta	0.03810308572419693
día	0.037701761295618176
denuncie	0.036853286898677715
hicimos	0.03680003998810427
nacionalista	0.035298783921181076
oaxaca	0.035015374585163114
protección	0.034681985547233105
absolutamente	0.03466437189785982
extinción	0.03463824573151282
pronto	0.034596467922218224
involucrados	0.03419008524540359
cerradas	0.03412138185132943
enero	0.03410871876759639
gobiernos	0.034015816419751425
específico	0.033958741165800665
refirió	0.033566050554687046
acciones	0.03352774815012391
eléctrica	0.0331683226572333
enrique	0.0327175744898814
x	0.03256289388469599
políticos	0.03234806690846235
aprehensión	0.0323261288756189
querétaro	0.03223906250772451
denuncia	0.03216823057749096
fondo	0.03215576800658207
premios	0.0320896720059618
vacunas	0.031898913205323204
general	0.03172713328079755
seguridad	0.031470602428373136
directora	0.03134595147880958
emprender	0.031176282434538634
luna	0.031097907901585335
mario	0.031097219333960376
ricardo	0.03084178205839156
senadores	0.03078062934733017
finales	0.030771142412015597
recuperado	0.030297213255796027
delgado	0.030248459902523745
virtud	0.02992782196754187
internacionales	0.029891695444921245
europea	0.02986010505208068
septiembre	0.029607118126686045
medida	0.02948321526898683
confianza	0.029261699569189187
certidumbre	0.029112743615164575
investigaciones	0.028913427681769528
población	0.02873919843163631
defiende	0.028613550353718816
saldo	0.02825387230534441
tmec	0.028026565169486806
migrante	0.028003503030572488
sedena	0.02742747127849392
pan	0.027292876521816514
familia	0.027235674390311895
fideicomiso	0.027143359230877576
bombas	0.026991234226634266
luis	0.02675184849742294
cansino	0.026378925436286386
posibilidad	0.02630162648175199
pemex	0.026188409412877815
anticovid	0.025998543294549686
objetivo	0.0253722060135417
económica	0.02531402578918804
conocimiento	0.025300285917339235
lamentable	0.024979804369754156
unión	0.024669376919587937
cargos	0.024379659642274117
países	0.024276512671221825
mexicana	0.024235014921988283
senadora	0.024210930121211793
instituto	0.023918452973196856
coordinador	0.02390516696004732
salió	0.023898925380616286
transparencia	0.023893249383216762
legales	0.02372155659342919
primeras	0.02372155659342919
favor	0.023415848368589294
grande	0.023380251882858312
ganar	0.023108547065579986
formales	0.02308685097570344
unidad	0.022885745424620053
perdió	0.02259271456334861
ganadores	0.02259271456334861
empresa	0.022442000847773168
cambio	0.02205277295470225
noviembre	0.021619379860929957
analistas	0.021602470374282392
centro	0.02136652174415093
recibir	0.021313614353354302
privado	0.02118990396080024
aplicación	0.021007840596372195
pidió	0.02077553442010942
infraestructura	0.020611432685130222
recibió	0.020164046629771566
reveló	0.020130970015888667
escuelas	0.019951115392292718
deciden	0.01941932317270113
pruebas	0.019257057391155883
lamentó	0.019072234905195204
implementar	0.018633848343462687
civil	0.01859701538090065
ley	0.018418636336600312
actores	0.018272634660673543
migrantes	0.018152415033891634
comisión	0.01792778009937238
astrazeneca	0.017718381369379473
pública	0.01769790587786074
infundada	0.017466093602176345
mdd	0.017430552376592186
permitieron	0.0168077254562135
pasar	0.01667582452407428
regresar	0.01667582452407428
